날짜,해빙면적_백만km2,북극_평균기온_℃,해수면온도_℃,강수량_mm,해빙두께_m,북극곰개체수_추정,해수면높이_mm
2010-02-23,11.737373563175517,-6.8316525483654225,2.6426320703218167,10.864723388422668,2.4555450939422863,24922.640053366795,0.41748630532185277
2010-02-24,11.96736355433227,-7.762470685096949,3.1356316123442487,15.843427172191257,2.4457622219066977,24998.311797608356,0.42441745268955244
2010-02-25,12.058166374106083,-7.339757605188233,3.0490674690337682,13.75213930933534,2.455299331059789,25016.486550910045,0.42921636000374874
2010-02-26,11.985303444476633,-7.964182901065798,3.1416128295556316,15.32158698279924,2.378123525141169,25007.561698238704,0.43495744554844995
2010-02-27,12.031994379547957,-7.4410915416887455,3.30229080741897,11.98460905033578,2.4945953048943443,24994.119582712432,0.4415595209817556
2010-02-28,11.844135581263807,-6.162338944198441,3.354002595814265,16.387841683733196,2.500403098287143,25002.202798041508,0.4474725704032571
2010-03-01,11.897951766802572,-5.52557647871891,3.31879111177517,17.788143087064864,2.4716309423479665,25003.606570717206,0.4518579976429156
2010-03-02,11.83550791044481,-5.928435641749454,3.794373314453923,14.209612833996417,2.5643232813199845,24997.654754543553,0.4592756433479415
2010-03-03,11.897589367691891,-5.278123306011255,3.303997835799277,13.810801784964475,2.52561342156643,24972.560112127914,0.46652758836331387
2010-03-04,11.806370743591108,-6.239051800875464,3.338338387735031,14.662151958085559,2.516156765760654,24966.00547267708,0.47399376262929255
2010-03-05,11.623243479533665,-5.435343739328551,3.512129559323723,18.007018071057548,2.4364485974448455,25008.710832895325,0.48065470202537824
2010-03-06,12.003485228450751,-5.5990194526435415,3.2717687143980525,11.681011832645243,2.4549320627014977,24952.80222644955,0.48662776982637945
2010-03-07,11.887143812758348,-5.951144864828853,3.3726967219511303,17.252445906017147,2.426997626614439,25029.588428084706,0.49113061905721117
2010-03-08,11.640960330606791,-8.296852677661345,3.55553907115192,11.011539307101312,2.4494647900959685,24999.964280776894,0.4985544588258829
2010-03-09,12.059056451105155,-5.955997667510167,3.7698078415401626,13.450695400616226,2.3522260746210857,24966.151192982747,0.5063663456789279
2010-03-10,11.78454032712335,-4.802228077151931,3.5845413941322093,18.315628683909054,2.5025710403363552,25045.275126876815,0.514672510758906
2010-03-11,11.975889079159229,-6.467116858142719,3.5630155507720387,17.735890539829512,2.3330405008056347,25064.36626603582,0.5252548690161806
2010-03-12,12.110818112435508,-3.7837807306885733,3.579657790320415,19.293240686298063,2.4447795594394144,25040.446775798177,0.5359183775211228
2010-03-13,11.990296582151482,-4.717456657304933,3.842261821311256,15.962037209334557,2.4736467260683908,25005.503892032037,0.5461384994388585
2010-03-14,12.19188013690866,-3.970917144657819,3.7841348409227593,15.921599150982162,2.4302792058251494,25049.533093764316,0.5560207426175009
2010-03-15,11.71653483592927,-3.6741984642205994,3.7768707090914058,14.784434209167069,2.427395678037548,25028.80766227579,0.5652995202408737
2010-03-16,12.043468328235509,-7.489381754634985,3.5020421563217887,11.93655728249579,2.4740130641441453,25018.815670487922,0.5705997743300282
2010-03-17,11.825537981811937,-4.385288219262365,3.445602000238348,14.166174713038464,2.5354191078768085,25054.08922818805,0.5783030433370392
2010-03-18,11.787840570163624,-5.051485513816545,4.047861178262463,16.306528825338187,2.450276437011905,24988.023098494228,0.586654237296825
2010-03-19,11.845730067047116,-4.076423614703183,3.8230096995289,14.748016134604853,2.4294975505660785,25043.89925412686,0.5925359935008853
2010-03-20,11.898689493574526,-4.242997245105422,4.155298601106594,15.230083612411544,2.5250705881181865,25007.82444334836,0.5995746418638387
2010-03-21,11.971733068445948,-5.760099724984679,3.9358774871725895,13.426682176036916,2.4079544336278564,24981.208439160553,0.607649483860995
2010-03-22,11.72697003184333,-6.139707898905321,3.879360437258138,13.004714277533198,2.412460861773733,24953.63714006814,0.6151229956608016
2010-03-23,12.139665297390838,-6.120691929510362,4.072462711618621,17.745171718221147,2.5136793863818494,25095.83463651004,0.6225739931637753
2010-03-24,12.052132487946091,-4.931366951235319,3.8038208187603084,19.10130770682208,2.521370467257078,24948.36029712841,0.6319676203980062
2010-03-25,11.651251262744555,-6.009492182757066,3.910256723733532,13.451522580386488,2.4260140307776363,25007.5548828433,0.6362344247531605
2010-03-26,12.25565043875912,-6.012184092311604,4.061878023394495,15.08562715457782,2.435182027624367,24970.594149361663,0.64395310882832
2010-03-27,12.336677835206116,-5.653416562777678,3.962252677643893,12.994598112499279,2.426921578753441,25039.665545301137,0.6534717903346215
2010-03-28,12.192755914231931,-4.700274585635836,3.7406474583224676,17.27613660488612,2.4837172711608053,24971.1548251568,0.6624209206622692
2010-03-29,11.92051503283753,-5.817215283687102,3.7623700489790974,19.13979489047932,2.4409519444890786,25101.10176587213,0.6678919640813721
2010-03-30,11.74184947569789,-3.958953530464731,4.1912990548914655,15.82514182589228,2.487820373698216,24962.474616976608,0.677092833224174
2010-03-31,12.166390345386228,-5.783893502392868,3.966363208407994,14.016836767470007,2.4689676879363214,25046.00086507683,0.6879560427072415
2010-04-01,11.874364610605364,-3.632609143311191,3.459395019610361,16.74403866571061,2.546603416866011,25019.580968686896,0.693619025273302
2010-04-02,12.198989014076485,-6.022259410132175,4.2038646430061,19.349054949832098,2.466919247093282,25012.34152375026,0.7021049161271871
2010-04-03,11.995654995615373,-5.205451281978976,3.6734574947954712,14.315453482185944,2.313430341672771,25080.954536729416,0.710929124789952
2010-04-04,12.148827807296742,-4.908650738291831,4.081207392209451,17.293240200429647,2.5492560751794873,24996.539280740566,0.7183616757200418
2010-04-05,12.02427327943488,-5.984437775535687,4.2592081329479115,15.768253144129725,2.440462888428998,25145.750951216985,0.7264294860493492
2010-04-06,12.09381463363839,-5.768043614409307,3.7247555739183356,14.460133293786914,2.4444591601187096,25031.21049438406,0.7336228192508891
2010-04-07,11.954100004144165,-4.802063389165466,4.039930687928237,14.708171217095334,2.4008312724063914,25034.30776442609,0.742602452797651
2010-04-08,12.308674098781166,-5.533593106399361,3.8348910037448714,15.679573911082876,2.4710018645790734,25016.452680486364,0.7469880738998376
2010-04-09,11.976382418540725,-5.656124499262966,4.283952983714814,14.565896590022346,2.422574276377498,24997.670381756736,0.7548160261934496
2010-04-10,12.030897872688941,-5.529996189779554,3.976250279197974,12.726299454081719,2.4735677775890674,24991.546485560684,0.7635125469428556
2010-04-11,12.32663013941125,-4.957716279556275,3.927095071176824,15.020248979799797,2.469637477591576,25010.75338655668,0.7732078331239973
2010-04-12,11.679948187771512,-6.010151838753584,3.5479705722610877,11.621143826678502,2.4594599697096076,25040.11125218033,0.7848065730924831
2010-04-13,11.694903000302853,-3.540441935907177,3.7111479352310988,12.700677139905476,2.425607459218541,24977.14924018101,0.7918350087389424
2010-04-14,12.142379341631601,-7.123540093796318,3.6919294938754956,13.96377488673819,2.5030745047363574,24982.073262491653,0.7979354043127262
2010-04-15,11.71337531897717,-5.239747526525372,3.675873524832655,16.719385629954967,2.4423991409839654,24958.54798561613,0.8059178588172374
2010-04-16,12.336224237129858,-5.469407014711231,3.9697753967286205,12.950807896518953,2.4536775289754305,25046.102091891815,0.8119635880551465
2010-04-17,11.86427620384805,-5.7214700838072865,3.8382464979452395,19.31389993036388,2.4341725924802544,25015.83163765999,0.8182067668449355
2010-04-18,11.797009037711849,-6.814193823776721,4.038951931145169,11.006095669060583,2.5068757285660213,25068.937529619405,0.8299287724949361
2010-04-19,12.330588405296076,-4.84329931231653,3.7242165193091554,12.58038569361877,2.563152356111692,24978.805968402397,0.8387770094855679
2010-04-20,12.241602958286885,-7.187948032416091,3.694126232925903,11.67448334223614,2.398253808373972,24965.836144571174,0.8477548313487158
2010-04-21,12.318511792085314,-5.05037644678856,3.4735022605140573,16.66231094974315,2.464550121378277,24880.36621332103,0.8545626802389314
2010-04-22,12.125708931655076,-5.733926827876082,3.5780831712460395,8.149918567258158,2.5367384942198226,25067.169523380602,0.8623311965981068
2010-04-23,11.771754862989061,-6.231754928946099,3.68866405674072,15.847478840779043,2.4868196471861377,24978.478897959674,0.870768863231547
2010-04-24,12.325512990619806,-7.035478607874436,3.7593249883675512,13.775516982745355,2.4774038705815955,25000.530889211186,0.8769145008568827
2010-04-25,11.889399325809723,-6.545484063572504,3.6348370437303057,18.46996737935369,2.4333129348354428,25000.94987246053,0.8873243965830483
2010-04-26,12.10299127915928,-8.245264856649603,3.6451508059640316,15.245319768581147,2.4108335830773284,25006.579390584026,0.893826893672292
2010-04-27,12.13145039355475,-5.349269174648883,3.396263595438873,14.130941135220363,2.453643547815529,25012.00059974164,0.897826893672292
2010-04-28,11.910497981381832,-5.9035126804519775,3.3179232626681183,16.180875184754473,2.5217940619763093,25016.778208019077,0.9104766491663127
2010-04-29,12.063815874069217,-5.606885289062754,3.326419053672972,12.651871071631204,2.4246485156173976,24979.63669746636,0.9188662574382871
2010-04-30,12.124941334313306,-7.400997835129067,3.033603099977462,14.268449349780143,2.4252748931977974,25049.51916638653,0.9249870553301018
2010-05-01,12.015285106231126,-6.879351802813987,3.266757211876262,12.550433349217759,2.5719703269172363,25008.795098175753,0.9328479369412811
2010-05-02,11.719619841883162,-5.773443436259944,3.2269324686784935,10.962952385404916,2.468062948471764,25058.22174838656,0.9431003045263836
2010-05-03,11.99864763484121,-6.2228713356479535,3.547880626381933,18.237178862722885,2.4480604627987232,25005.002707087962,0.9482222651333149
2010-05-04,12.203777179337406,-5.446878011108092,3.0829168004086225,15.05444951547454,2.433756518667598,24976.59959324697,0.9564372383192024
2010-05-05,11.799086428053727,-6.216009389802771,2.915518568949829,15.623024507324915,2.486059954083824,24931.046257986563,0.9649275457563444
2010-05-06,11.907573091934466,-6.399215066188169,3.4714955447072584,14.799968155432875,2.4638890324985248,25017.523892241923,0.9758758414323413
2010-05-07,11.849969289655672,-6.695683015096808,2.8904804627187004,14.988582334177291,2.480178473352026,25004.561062506422,0.9811328481981226
2010-05-08,12.306352745695868,-5.529256823505356,3.1804595420568385,14.822069542842824,2.3727323856495635,24964.520611392447,0.9920522896045677
2010-05-09,12.070458951402488,-7.51652478191367,3.100289899940803,13.197556130792602,2.4154240605742245,25024.12718149479,0.9996042680372127
2010-05-10,12.016992367248221,-7.788420087532687,2.5279701070352223,12.628031279469887,2.4547743962393964,24901.462314586708,1.0085403607120604
2010-05-11,11.781016785110937,-7.23800955251716,3.1759354560291615,13.522021197804285,2.523106032502951,24911.30947582978,1.0149806172370752
2010-05-12,12.042349838258364,-7.398589868989921,2.811655003606875,12.837327078349801,2.4987109499337343,25063.90526790746,1.0212786796729945
2010-05-13,11.799133467868524,-7.716945866001357,2.8620705091737486,11.85972186659739,2.530168972187685,25053.54525142251,1.0291895571574607
2010-05-14,11.93986611165487,-6.708375474926088,2.632353613383103,14.770629229882898,2.475348645803207,24942.099639322736,1.039272256964869
2010-05-15,11.805830784324224,-7.3171609832077085,2.5702732568816455,11.331512198127486,2.432012164183199,24995.931376918874,1.0494370943438902
2010-05-16,12.067786658989299,-8.327485836454509,2.8331381355621095,12.022698536509296,2.4064956086172695,24931.882158343862,1.0546570024091584
2010-05-17,12.047318163322988,-5.786462469238247,2.5931587906090288,11.770969845093104,2.3820281553533826,25017.627713180897,1.0643336859142265
2010-05-18,11.8898402488844,-8.636473399814278,2.6463830665980015,11.963998183525712,2.4346566538865013,24964.50707595008,1.0711878882759784
2010-05-19,12.010201342532328,-7.603279521993592,2.841882691150315,13.906887973562107,2.4924115077781077,24933.485214369128,1.0776662512540636
2010-05-20,11.7118876982539,-9.171271322269538,2.594390192653111,11.754944820407903,2.478178972570697,24946.335924027433,1.0826825304742302
2010-05-21,11.631748481458878,-8.989057435127908,2.714812998056095,15.08198528982045,2.529978619566757,25035.156140556322,1.088456372149155
2010-05-22,12.017378340252908,-8.930711314170594,2.2534090058435563,11.886267521000812,2.4917583536724,25081.393044997276,1.0983973946480938
2010-05-23,11.962334699074505,-6.853166062613091,1.8305342454954807,13.563787147470734,2.3820057111621145,25016.08461925523,1.10458680692771
2010-05-24,12.055506287378421,-8.740026152898128,1.6348624737777844,13.297134170771416,2.4439633333917365,24916.885925754992,1.1127073514191952
2010-05-25,12.40462895497279,-8.795637871334009,2.0218261478266237,12.326273879599915,2.4786082707941004,24970.69139859945,1.1241972159701095
2010-05-26,12.116395897398084,-10.560924826611622,1.6273057130016102,13.608274567922427,2.456455440250932,25035.81309700432,1.1349794624223475
2010-05-27,11.744435554911167,-9.034429414896225,1.6681248025059245,11.74670105328468,2.507135611769035,25027.98430589929,1.1424146583645842
2010-05-28,12.14990325761917,-10.434279216213346,1.5238987470683496,11.417349356878528,2.4040242013373097,25019.800679303593,1.150364670030469
2010-05-29,11.662818517897696,-10.223791834510353,1.760085807875773,14.017027046314784,2.3753617053640186,24992.183692456194,1.1546125414674564
2010-05-30,11.833183079037058,-9.248703941361269,1.4708996344635898,16.883407019754156,2.451062956510908,25037.817393621714,1.1587981401070453
2010-05-31,11.911351678935075,-10.310535208822795,1.7995338291420961,12.196962413884659,2.387565973280586,25043.91466868249,1.166238155593209
2010-06-01,12.267168544329873,-8.474141995463839,1.4667492426991693,11.498887529345145,2.359746163041913,25033.06803255511,1.1733298531707603
2010-06-02,11.775049035590312,-8.845201842159508,1.2561777547376698,15.207725003926813,2.4176535987751637,24954.184690298553,1.1806316175159535
2010-06-03,11.758212292268198,-10.10335426876858,1.2509647892685218,9.879680675005368,2.448773331395245,25099.68425815793,1.1912847248551228
2010-06-04,11.903309495114913,-10.368498100893156,1.3615949532309612,15.717860755968564,2.487128318242846,25035.230092639642,1.1999162441442799
2010-06-05,11.789804342727578,-10.775776583189066,1.2315844382058694,12.846983730298016,2.479572710015688,25026.494879491558,1.2093860948396764
2010-06-06,12.147327184421302,-10.426182496600115,0.9759738852457986,15.166960480762148,2.4528921569659428,24982.41264302899,1.2167247406618635
2010-06-07,11.705513698327316,-10.436396031850808,1.0934508581054074,12.794518904223446,2.501196899653569,24987.3514800794,1.2245659451200255
2010-06-08,11.69150626951778,-11.31842344469702,1.2035965237939092,10.406632936609318,2.4902237889207512,24965.903240159536,1.2296565223204172
2010-06-09,11.832935991051114,-12.387141691663823,0.9167957748402534,11.012991212599442,2.447840961827301,25022.558110999158,1.2357063432296282
2010-06-10,11.820393509861539,-11.126133253004461,0.5213396668310023,11.009216508124878,2.4583661214964003,24981.524687063116,1.2488500658590669
2010-06-11,12.305406410763396,-11.367005391326439,0.656105355216739,13.633641982244296,2.4930435169809995,25014.17915456606,1.2559755737526206
2010-06-12,12.108884161385152,-12.380037356182036,0.46881325746908076,11.250402127367146,2.445517170692373,25004.825383381314,1.2631888245499716
2010-06-13,11.936010248277038,-11.923332171475375,0.10562382957089023,12.03368285405672,2.4156381893642633,25047.506430998816,1.2706128543722244
2010-06-14,11.672912896233965,-12.849631114043419,0.4889586542189948,10.848970015400038,2.4655624728245455,24871.927616803947,1.2819993704296837
2010-06-15,12.08637259528031,-11.595030219283045,0.30044480951605523,14.23299652933951,2.439002200400357,25028.95432159558,1.2894658055293235
2010-06-16,11.716956930522088,-12.20617771306287,0.02711396384642234,12.824246495509861,2.3980749959738246,25020.439619063472,1.2966104802784473
2010-06-17,11.607545780644477,-12.344942281957447,0.5913190048682855,12.794271107369998,2.5148409291064304,24937.620537141025,1.301503480552865
2010-06-18,12.153605958470461,-11.972319473219736,-0.11467508480708088,10.71893108022126,2.4767312164804034,24934.069783082683,1.310676503743628
2010-06-19,11.97888852238497,-10.673156709008559,-0.30979158227846454,10.795957651153289,2.4729989378554724,25115.339475125682,1.316321406828097
2010-06-20,12.099171764756163,-12.993741859792674,-0.06149490598290122,9.060677172678762,2.4893015226963913,24973.54777218763,1.3236379970620098
2010-06-21,11.978245530588605,-12.613804127201092,0.04425854142774774,8.152389192061076,2.527942834895518,24977.338627842768,1.332083256870264
2010-06-22,12.085366122380538,-12.28569335321938,-0.034774941568068485,13.232447310350308,2.4476254553755528,24928.90011983613,1.341818529507403
2010-06-23,11.783294881339971,-13.635353185230143,0.023162323157955356,12.036429270269606,2.350116264309265,25021.21232834626,1.3515722481453556
2010-06-24,11.706151431643107,-12.815095682691151,-0.3657657795419673,10.711723989522863,2.450843323963112,24944.26439271972,1.3605404025463943
2010-06-25,12.048818903656326,-12.628805019456559,-0.5518061905794955,13.544194781163293,2.406379384699104,25058.08971595596,1.3711573333123994
2010-06-26,11.751318067165233,-14.042215405043528,-0.7691391348931341,13.114158729782552,2.4574866744018733,25068.037954920834,1.3827074553627738
2010-06-27,11.77359004444996,-11.384367863037948,-0.3936132038457204,8.856453520332494,2.4301740846879882,24991.760596377375,1.3917116211307632
2010-06-28,11.819893499296532,-16.145117242752626,-0.6629690406275782,8.265535860767937,2.410602295559033,24967.474562866257,1.4013296116657057
2010-06-29,11.913995831805012,-15.342488392693426,-0.765369335406818,8.942528860705508,2.395556746145788,25065.00858597601,1.410657208890455
2010-06-30,11.839201217749304,-15.906690946321408,-0.7506061416515586,12.680231579208296,2.5088504443081994,24978.867976513622,1.4190795674182504
2010-07-01,11.634509741316396,-13.765043347374604,-1.271907278131479,10.06071148528078,2.5323611602968974,25000.50603745661,1.4277637457342596
2010-07-02,11.780276319433423,-14.80766344130385,-1.5191196154473712,12.136963972162487,2.5807419776013205,25040.90303296315,1.434579422195842
2010-07-03,11.463819369555114,-16.007012330527722,-1.0842346233670783,12.31605228309505,2.471776273230734,24992.606680709578,1.4431159670542728
2010-07-04,12.033046290205437,-14.63146071308848,-1.1322265522190296,11.35157499090408,2.34407170035576,24943.056777645135,1.4502606266747786
2010-07-05,11.587088468878651,-15.893732916556125,-1.7149608853191052,10.507548711057305,2.5137520959054913,24953.78501281744,1.4561861159450347
2010-07-06,11.68612333211431,-13.143807968299084,-1.3731357279013712,13.195027821326548,2.4012383560239,25082.908394451064,1.4643268368912243
2010-07-07,11.916933015852194,-16.449462201288526,-1.6483923893369123,8.831337291696842,2.4769027174886946,25030.782971246874,1.4705972856034004
2010-07-08,11.758087400721738,-15.02750276532269,-1.6035702022971905,11.00797207753248,2.422507041930795,24932.219694200932,1.4796810993965557
2010-07-09,12.214102919081347,-17.294513808653846,-1.5863229468906788,6.520454311281321,2.4427645271654415,25051.985903752233,1.4841943676234677
2010-07-10,11.64642861805531,-15.91899336492664,-1.7541489037956162,9.050907221496907,2.4107115330797093,25000.287140777167,1.4915329531569441
2010-07-11,11.957910173869838,-17.077972235898848,-1.9196451339815366,11.766126143377061,2.490501335331845,24946.319626765966,1.4983878983761125
2010-07-12,11.896143436354501,-18.09829582463542,-2.0,9.593990282755268,2.4713504293499198,24992.532019083363,1.5077134244011765
2010-07-13,11.66988130045176,-19.016752776444864,-2.0,10.919689887679233,2.445189915508533,25003.758330712284,1.5150931669720342
2010-07-14,12.007655332106351,-17.420446188682753,-1.9299406192710817,8.312658146849781,2.4579337697565893,25024.2606744498,1.5241585218034406
2010-07-15,11.86819073375555,-16.32118606648418,-2.0,8.114621702720319,2.4949276945444123,24996.81076667806,1.5307546151842861
2010-07-16,12.056358110242734,-17.43101592796809,-1.8221488776223205,8.960491234151103,2.378097053281372,25060.1428059013,1.5370730347732835
2010-07-17,12.066200830792747,-19.052813667041573,-1.8119017227969725,10.454589283981404,2.4291637014782106,25001.552225946685,1.5465178731468896
2010-07-18,12.333647189856137,-16.391685208047186,-2.0,8.223254203526851,2.428492228494739,24991.84121866742,1.554205139606941
2010-07-19,12.167805589887278,-17.542373322494598,-2.0,9.65684414154998,2.3734006597217214,25025.271578381642,1.5611003226662814
2010-07-20,11.826163632411511,-17.348842904764776,-2.0,8.202466624032356,2.487700810594597,24969.658918717472,1.5670020321300204
2010-07-21,11.851624164484814,-17.8469716325323,-2.0,7.652596852177413,2.46657712976139,24963.696815453717,1.5734741805976735
2010-07-22,12.118931919177422,-15.919208928683126,-2.0,12.077767182026767,2.4301245992685163,25046.68506080145,1.5809579196607044
2010-07-23,12.02955274614452,-18.436613314582733,-2.0,8.81143058404661,2.3983201444908544,25022.452198156127,1.585880199075687
2010-07-24,12.026026305219519,-19.57769504202082,-2.0,7.050959157422543,2.5009440543571526,25048.060840014958,1.5925209762677257
2010-07-25,11.574108791137833,-17.856083146345014,-2.0,6.718847846644078,2.3487726822346096,24976.43137913546,1.6021383042685169
2010-07-26,11.892134775120214,-21.276426945710426,-2.0,7.015706039704548,2.4335927029851745,25003.785008973657,1.6097957997114176
2010-07-27,11.748893818158862,-18.961693247733702,-2.0,9.719831947895383,2.3657269501492335,24937.490588979035,1.6188002004281947
2010-07-28,11.951984919808648,-19.783924290728063,-2.0,12.738375338920207,2.44472949932811,25004.926370392513,1.6290500360934397
